"Time","Volume Integral 1 Monitor: Volume Integral 1 Monitor (m^3)"
64.15999999999592,3.665806744322662E-5
64.19999999999594,3.6663007311267854E-5
64.22999999999595,3.666668751214784E-5
64.25999999999597,3.6670346643830014E-5
64.28999999999598,3.667398458138771E-5
64.319999999996,3.667760182623799E-5
64.34999999999602,3.668119842607831E-5
64.37999999999603,3.668477506091721E-5
64.40999999999605,3.668833137444686E-5
64.43999999999606,3.66918680847532E-5
64.47999999999608,3.669655350405051E-5
64.5099999999961,3.670004525883009E-5
64.53999999999611,3.670351830475753E-5
64.56999999999613,3.6706973088330804E-5
64.59999999999614,3.6710409286616804E-5
64.62999999999616,3.6713827828813676E-5
64.65999999999617,3.671722898732066E-5
64.68999999999619,3.672061318631631E-5
64.7199999999962,3.6723980430480245E-5
64.74999999999622,3.672733085436656E-5
64.78999999999624,3.673177378843427E-5
64.81999999999626,3.6735087688076716E-5
64.84999999999627,3.673838608382343E-5
64.87999999999629,3.674166961324646E-5
64.9099999999963,3.674493846609693E-5
64.93999999999632,3.674819354418211E-5
64.96999999999633,3.675143500774941E-5
64.99999999999635,3.675466312414466E-5
65.02999999999636,3.6757878470112456E-5
65.06999999999638,3.6762146392107954E-5
65.0999999999964,3.6765333449526025E-5
65.12999999999641,3.6768509378114705E-5
65.15999999999643,3.677167385068534E-5
65.18999999999645,3.677482783077597E-5
65.21999999999646,3.677866533592127E-5
65.24999999999648,3.67819866388477E-5
65.27999999999649,3.678511576178875E-5
65.3099999999965,3.6788908428573956E-5
65.34999999999653,3.679323393902262E-5
65.37999999999654,3.679699392862948E-5
65.40999999999656,3.680026065148862E-5
65.43999999999657,3.680399442179158E-5
65.46999999999659,3.6807243568933064E-5
65.4999999999966,3.681031075139678E-5
65.52999999999662,3.6814171888296284E-5
65.55999999999663,3.681723365896864E-5
65.58999999999665,3.682106717113724E-5
65.61999999999666,3.6824117229544375E-5
65.65999999999669,3.682894171540999E-5
65.6899999999967,3.6832701624664776E-5
65.71999999999672,3.683576437372639E-5
65.74999999999673,3.6839528131359274E-5
65.77999999999675,3.684255288681761E-5
65.80999999999676,3.684629046256846E-5
65.83999999999678,3.684930665324724E-5
65.86999999999679,3.685301988081258E-5
65.89999999999681,3.685670006965247E-5
65.93999999999683,3.686139343413542E-5
65.96999999999684,3.686495266759837E-5
65.99999999999686,3.686810035531381E-5
